766;ICA;20;2;2016;2;SN;ASOCIACION SANTA ROSA DE LIMA E3 1 ERA ETAPA;-11.79128;-77.15395;;;
767;ICA;20;2;2016;2;SN;AYABACA;-4.698078;-79.736918;;;
769;ICA;13;3;2016;3;1;NUEVO PERU;-13.67721;-76.15984;;;
770;ICA;5;3;2016;3;1;INDEPENDENCIA;-14.03884;-75.74159;;;
771;ICA;22;4;2016;4;SN;PAMPAS DE BANDIN;-12.13787;-76.95322;;;
772;ICA;20;10;2016;10;SN;TUPAC AMARU;-14.07556;-75.73396;;;
773;ICA;31;5;2016;5;SN;MIGUEL GRAU Y SIETE MARAVILLA SECTOR SANTA ROSA;-5.40683;-78.61482;;;
774;ICA;31;5;2016;5;SN;MIGUEL GRAU Y SIETE MARAVILLA SECTOR SANTA ROSA;-5.40683;-78.61482;;;
776;ICA;27;3;2016;3;SN;SAN ANDRES CON COPA CABANA;-14.09707;-75.73737;;;
777;ICA;24;1;2016;1;SN;CAMINO CARROZABLE;-14.07556;-75.73396;;;
779;ICA;10;6;2016;6;SN;24 DE ENERO;-13.67732;-76.15043;;;
780;ICA;10;6;2016;6;SN;SINCHI ROCA MZA LT11;-13.71654;-76.15055;;;
783;ICA;21;3;2016;3;SN;FUNDO SAN ANTONIO;-13.40641;-76.13811;;;
784;ICA;10;6;2016;6;SN;SINCHI ROCA MZA LT11;-13.71654;-76.15055;;;
785;ICA;8;9;2016;9;SN;SECTOR EL MOLINO;-6.20746;-77.66839;;;
786;ICA;9;9;2016;9;4.00E+00;MANUEL PARDO;-14.04748;-75.69897;;;
788;ICA;20;7;2016;7;SN;SAN ISIDRO MZ F LTE 09;-12.09473;-77.0575;;;
789;ICA;10;6;2016;6;SN;24 DE ENERO;-13.67732;-76.15043;;;
790;ICA;10;6;2016;6;SN;24 DE ENERO;-13.67732;-76.15043;;;
791;ICA;18;8;2016;8;SN;VIRGEN DE LA CALENDARIA;-12.78421;-74.96924;;;
792;ICA;20;5;2016;5;SN;LAS MAGNOLIAS;-13.43371;-76.1494;;;
793;ICA;4;1;2016;1;SN;CASA GRANDE;-7.76608;-79.14879;;;
795;ICA;19;3;2016;3;SN;28 DE JULIO;-14.07003;-75.74777;;;
797;ICA;25;5;2016;5;SN;AAHH JHON ANTHONY;-14.04709;-75.70077;;;
798;ICA;4;6;2016;6;7.00E+00;VICTOR ANDRES BELAUNDE N708;-13.40361;-76.12945;;;
799;ICA;28;7;2016;7;1.00E+00;NICOLAS DE PIEROLA;-13.71563;-76.20702;;;
800;ICA;28;7;2016;7;1.00E+00;NICOLAS DE PIEROLA;-13.71563;-76.20702;;;
801;ICA;25;7;2016;7;SN;COLINAS;-14.05351;-75.7498;;;
802;ICA;28;7;2016;7;1.00E+00;NICOLAS DE PIEROLA;-13.71563;-76.20702;;;
803;ICA;28;7;2016;7;1.00E+00;NICOLAS DE PIEROLA;-13.71563;-76.20702;;;
804;JUNÍN;27;4;2016;4;SN;ANCASH Y EL JR. PIURA;-12.02844;-75.2409;;;
805;JUNÍN;17;10;2016;10;SN;JR. URUGUAY 882;-11.15197;-75.99242;;;
807;JUNÍN;15;2;2016;2;8.00E+00;FRANCISCO TOLEDO NRO. 801;-11.16427;-75.99768;;;
809;JUNÍN;5;10;2016;10;SN;PLAZA PRINCIPAL DE COLCA;-12.31955;-75.22294;;;
810;JUNÍN;8;10;2016;10;SN;"ROSA CRISOSTOMO MZ. ""D"" LOTE 22 - CIUDAD UNIVERSITARIA .";-11.56676;-75.95658;;;
813;JUNÍN;7;5;2016;5;SN;HUANCAVELICA 347 - EL TAMBO;-12.04907;-75.22908;;;
815;JUNÍN;12;2;2016;2;SN;TUPAC AMARU NRO. 788;-11.9553;-75.26057;;;
816;JUNÍN;3;12;2016;12;SN;PARAJE COYLLOR CHICO;-12.0863;-75.2448;;;
817;JUNÍN;12;12;2016;12;SN;HUANCAYO;-12.059183;-75.192016;;;
818;JUNÍN;23;8;2016;8;SN;CALLE ALAMEDA S/N-BARRIO SANTA ROSA;-10.93052;-74.87246;;;
820;JUNÍN;22;3;2016;3;7.00E+00;NUEVE DE JULIO NRO. 754;-11.00247;-76.01992;;;
821;JUNÍN;31;5;2016;5;SN;RUTA PUNTO CANCHAPALCA;-17.17161;-71.79123;;;
823;JUNÍN;18;9;2016;9;SN;JURISDICCION DE PICHANAKI;-12.10918;-75.24445;;;
824;JUNÍN;19;8;2016;8;SN;TRIUNFADORES;-10.9206;-74.87687;;;
825;JUNÍN;10;11;2016;11;SN;PACHACUTEC;-12.03239;-75.22617;;;
827;JUNÍN;10;6;2016;6;SN;MICAELA BASTIDAS;-10.9344;-74.8779;;;
835;JUNÍN;22;9;2016;9;SN;CHINCHAYCOCHA;-10.92477;-76.0653;;;
836;JUNÍN;8;6;2016;6;SN;BARRIO SANTA ROSA;-10.93052;-74.87246;;;
838;JUNÍN;9;10;2016;10;SN;PROLONGACION JUAN SANTOS ATAHUALPA CUADRA 5;-11.7118;-75.47262;;;
840;JUNÍN;2;11;2016;11;SN;PARAJE AGOSHANBA;-11.87221;-77.07657;;;
841;JUNÍN;19;10;2016;10;SN;COCHAYOC-  LA FLORIDA;-12.17532;-75.14559;;;
842;JUNÍN;28;6;2016;6;SN;RIO TARMA ALTURA DEL COLISEO PAZ SANTIVAÑES;-11.20878;-74.65756;;;
843;JUNÍN;15;8;2016;8;SN;SAN JUAN DE HUASAHUASI;-11.2667;-75.64639;;;
844;JUNÍN;26;11;2016;11;2;HUANCAYO;-12.059183;-75.192016;;;
845;JUNÍN;7;6;2016;6;SN;INSTALACIONES DE LA MORGUE DE YAULI LAM OROYA.;-11.16324;-76.0017;;;
846;JUNÍN;23;8;2016;8;SN;AV. JOSE C. MARIATEGUI - EX TAYACAJA - CERCA DE LA CALLE CUZCO - LA OROYA ANTIGUA.;-11.95689;-77.0003;;;
847;JUNÍN;30;7;2016;7;SN;PASAJE CEMENTERIO CON JR. RAMON CASTILLA;-11.16426;-75.99319;;;
848;JUNÍN;25;6;2016;6;SN;PARQUE PRINCIPAL DE CHONGOS BAJO;-12.12629;-75.26825;;;
850;JUNÍN;22;10;2016;10;SN;RIVERA DEL RIO MANTARO BARRIO SANTA ROSA;-11.56183;-75.94893;;;
852;JUNÍN;30;6;2016;6;SN;SN;-11.54374;-75.52366;;;
853;JUNÍN;14;4;2016;4;SN;ANEXO SANTA ISABEL;-11.36525;-75.68537;;;
854;JUNÍN;24;7;2016;7;SN;SN;-11.54374;-75.52366;;;
856;JUNÍN;6;4;2016;4;SN;ANEXO MONTE ORE;-11.83249;-75.32464;;;
857;JUNÍN;7;4;2016;4;SN;MIGUEL GRAU;-11.15521;-75.99675;;;
858;JUNÍN;3;6;2016;6;SN;CIUDAD MAZAMARI;-11.32556;-74.52975;;;
860;JUNÍN;5;3;2016;3;SN;CENTRO POBLADO NAYLAMP;-11.78164;-75.49849;;;
861;JUNÍN;20;3;2016;3;SN;CENTRO POBLADO NAYLAMP;-11.78164;-75.49849;;;
863;JUNÍN;14;10;2016;10;SN;MARGINAL;-11.32488;-74.53533;;;
865;JUNÍN;14;5;2016;5;SN;ALTO KIATORI;-11.3473;-75.56708;;;
866;JUNÍN;8;7;2016;7;SN;SAN BARTOLOME MATERNO INFANTIL ESPECIALIZADO;-10.95318;-75.22474;;;
867;JUNÍN;9;9;2016;9;SN;28 DE JULIO;-11.00247;-76.01992;;;
868;JUNÍN;14;9;2016;9;SN;MARGINAL;-11.32488;-74.53533;;;
869;JUNÍN;1;11;2016;11;SN;7 DE JUNIO;-10.92754;-74.87123;;;
870;JUNÍN;31;12;2016;12;SN;SN;-11.54374;-75.52366;;;
876;JUNÍN;13;8;2016;8;SN;SN;-11.54374;-75.52366;;;
877;JUNÍN;26;9;2016;9;SN;MANUEL HIGA ARAKAKI;-11.16024;-76.00114;;;
879;JUNÍN;11;12;2016;12;SN;SN;-11.54374;-75.52366;;;
880;JUNÍN;1;5;2016;5;SN;SN;-11.54374;-75.52366;;;
881;JUNÍN;24;6;2016;6;SN;SN;-11.54374;-75.52366;;;
882;JUNÍN;20;6;2016;6;SN;SATIPO MAZAMARI;-11.32556;-74.52975;;;
883;JUNÍN;20;2;2016;2;SN;FERNANDO BELAUNDE TERRY KM 15 SECTOR LOS MELLIZOS;-6.70224;-79.89876;;;
884;JUNÍN;26;5;2016;5;SN;PERU PAMPS DEL CARMEN;-12.05936;-75.2091;;;
886;JUNÍN;3;4;2016;4;SN;MARGINAL;-11.32488;-74.53533;;;
887;JUNÍN;1;11;2016;11;SN;ECHADERO DEL BARRIO MIRAFLORES;-12.11047;-77.02838;;;
889;JUNÍN;20;7;2016;7;SN;BARRIO DE HUAUCOS;-12.10918;-75.24445;;;
890;JUNÍN;13;7;2016;7;1.90E+01;AMAZONAS;-5.796266;-76.543221;;;
891;JUNÍN;8;10;2016;10;SN;INMEDIACIONES DEL PARAJE PIRATACO;-12.13787;-76.95322;;;
892;JUNÍN;11;10;2016;10;SN;CONCHA ACÚSTICA CERRITO DE LA LIBERT;-11.16324;-76.0017;;;
893;JUNÍN;4;12;2016;12;SN;CATARATA MIRAFLORES;-12.11047;-77.02838;;;
895;JUNÍN;27;3;2016;3;SN;AV REAL Y PIURA;-12.01464;-75.27992;;;
896;JUNÍN;11;3;2016;3;SN;TUPAC;-11.9553;-75.26057;;;
897;JUNÍN;1;2;2016;2;SN;AMAZONAS;-5.796266;-76.543221;;;
898;JUNÍN;10;3;2016;3;SN;PACHA PARAJE;-11.85144;-75.51457;;;
900;JUNÍN;28;6;2016;6;2;LEANDRA TORRES;-12.06299;-75.20191;;;
902;JUNÍN;11;2;2016;2;8.00E+00;HUAYNA CAPAC;-12.14487;-75.25534;;;
903;JUNÍN;11;2;2016;2;8.00E+00;HUAYNA CAPAC;-12.14487;-75.25534;;;
904;JUNÍN;16;7;2016;7;SN;ANEXO DE PACAMARCA;-12.10918;-75.24445;;;
905;JUNÍN;10;12;2016;12;SN;PARAJE BRUNO HUATA BARRIO QUILLISH;-12.05847;-75.23505;;;
906;JUNÍN;8;10;2016;10;SN;ROSA CRISOSTOMO MZ D LT 22;-11.05656;-75.33463;;;
907;JUNÍN;8;10;2016;10;SN;PARAJE PIRATACO;-11.87221;-77.07657;;;
908;JUNÍN;99;7;2016;7;SN;A ORILLAS DEL RIO MANTARO;-12.07131;-77.05535;;;
912;LA LIBERTAD;99;7;2016;7;SN;No precisa;-8.18372;-78.99426;;;
914;LA LIBERTAD;11;10;2016;10;SN;III ETAPA AMPLIACION DEL AAHH TUPAC AMARU;-8.0643;-79.06863;;;
917;LA LIBERTAD;7;11;2016;11;SN;MZ U BARRIO 01 CPM ALTO TRUJILLO;-8.18646;-78.98701;;;
918;LA LIBERTAD;7;3;2016;3;SN;21 DE SEPTIEMBRE -18 DE MAYO;-8.07755;-79.0268;;;
921;LA LIBERTAD;7;12;2016;12;SN;ESTABLECIMIENTO PENITENCIARIO DE VARONES - EL MILAGRO;-6.72257;-78.28334;;;
923;LA LIBERTAD;22;5;2016;5;SN;INETRSECCION DE LAS CALLES AV. JULIAN ARCE LARRETA Y CALLE REFORMA-REST. EL MISTI-LAREDO;-8.08466;-78.95263;;;
925;LA LIBERTAD;8;6;2016;6;SN;ALTURA DEL DREN;-12.15908;-76.94111;;;
926;LA LIBERTAD;14;6;2016;6;SN;INDEPENDENCIA 421- LAS DELICIAS;-8.53614;-78.67842;;;
927;LA LIBERTAD;28;9;2016;9;SN;LA BARRACA;-11.82868;-77.06223;;;
928;LA LIBERTAD;30;1;2016;1;SN;CALLE PACHACUTEC CON TUPAC AMARU - VISTA ALEGRE;-8.09403;-79.0332;;;
929;LA LIBERTAD;7;3;2016;3;SN;FRANCIA 4;-7.83382;-79.15871;;;
930;LA LIBERTAD;24;1;2016;1;SN;HOSPITAL DE ES SALUD CASA GRANDE;-7.76166;-79.14786;;;
931;LA LIBERTAD;5;10;2016;10;SN;CHOTA NRO.18;-6.382944;-79.180033;;;
932;LA LIBERTAD;24;10;2016;10;SN;TERRENOS DE CULTIVO CERRO PRIETO PACANGA;-7.1588;-79.44445;;;
934;LA LIBERTAD;21;5;2016;5;SN;EL PROGRESO 26;-7.85393;-79.14274;;;
935;LA LIBERTAD;14;8;2016;8;6.00E+00;GRAU - OTUZCO.;-9.630704;-77.709523;;;
936;LA LIBERTAD;15;11;2016;11;3;LOS ANGELES - AV. TAHUANTINSUYO - OTUZCO;-7.90474;-78.56002;;;
937;LA LIBERTAD;24;7;2016;7;SN;LA HERMITA S/N-BARRIO LA HERMITA;-12.39517;-76.77912;;;
939;LA LIBERTAD;11;5;2016;5;SN;BARRIO BOLIVAR MACHE;-8.18922;-79.00545;;;
940;LA LIBERTAD;8;4;2016;4;SN;CARRETERA CASERIO CHIGUILLAN SECTOR YACUMICHI;-11.25074;-75.69277;;;
941;LA LIBERTAD;4;11;2016;11;23;SETIEMPRE;-11.82868;-77.06223;;;
942;LA LIBERTAD;27;10;2016;10;SN;CESAR VALLEJO GUADALUPE;-7.30491;-79.48165;;;
943;LA LIBERTAD;6;7;2016;7;SN;GUADALUPE;-7.30404;-79.47952;;;
944;LA LIBERTAD;6;3;2016;3;SN;POR LA PLAZA DE ARMAS POR LA PLAZA DE ARMAS;-8.00318;-78.60426;;;
945;LA LIBERTAD;8;7;2016;7;SN;ALFONSO UGARTE;-9.63252;-77.74126;;;
946;LA LIBERTAD;29;8;2016;8;SN;SHASHAL;-11.82868;-77.06223;;;
947;LA LIBERTAD;6;12;2016;12;SN;RIO CAJON;-8.10595;-79.03769;;;
948;LA LIBERTAD;12;6;2016;6;SN;SN;-9.6325;-77.74083;;;
949;LA LIBERTAD;6;8;2016;8;SN;URUSHMARCA;-11.82868;-77.06223;;;
951;LA LIBERTAD;9;3;2016;3;SN;CASERIO MUYCAN;-11.82868;-77.06223;;;
952;LA LIBERTAD;25;9;2016;9;SN;SAN MATEO;-7.21375;-79.46885;;;
953;LA LIBERTAD;24;11;2016;11;SN;SUYARIDA;-11.82868;-77.06223;;;
960;LA LIBERTAD;6;8;2016;8;SN;SN;-9.6325;-77.74083;;;
961;LA LIBERTAD;25;3;2016;3;SN;NO ESPECIFICA;-8.18372;-78.99426;;;
962;LA LIBERTAD;24;4;2016;4;2.00E+00;VICTOR RAUL;-7.23392;-79.42109;;;
963;LA LIBERTAD;13;5;2016;5;SN;SN;-9.6325;-77.74083;;;
964;LA LIBERTAD;26;7;2016;7;1.10E+01;MANUEL BANDA;-7.24176;-79.46518;;;
965;LA LIBERTAD;26;7;2016;7;1.00E+01;MANUEL BANDA;-7.24176;-79.46518;;;
966;LA LIBERTAD;26;7;2016;7;1.00E+01;MANUEL BANDA;-7.24176;-79.46518;;;
968;LA LIBERTAD;27;8;2016;8;SN;DE PENETRACION A GUADALUPE PUEBLO NUEVO;-6.63291;-79.79771;;;
970;LA LIBERTAD;10;4;2016;4;SN;CASERIO EL OLIVO SECTOR GRANADILLA;-8.07912;-78.99522;;;
973;LA LIBERTAD;8;6;2016;6;SN;BANDURRIA;-11.82868;-77.06223;;;
974;LA LIBERTAD;8;6;2016;6;SN;BANDURRIA;-11.82868;-77.06223;;;
975;LA LIBERTAD;12;7;2016;7;SN;SN;-9.6325;-77.74083;;;
976;LA LIBERTAD;15;9;2016;9;SN;LA PACCCHA;-11.82868;-77.06223;;;
977;LA LIBERTAD;22;10;2016;10;SN;ARASGOSDAY;-11.82868;-77.06223;;;
978;LA LIBERTAD;5;5;2016;5;SN;SOL NACIENTE LA ESPERANZA;-8.06805;-79.07473;;;
979;LA LIBERTAD;15;5;2016;5;SN;SANCHEZ CARRION;-7.74529;-77.940013;;;
980;LA LIBERTAD;18;5;2016;5;SN;SANTA TERESA DE AVILA;-13.129;-72.59357;;;
981;LA LIBERTAD;23;5;2016;5;SN;SN;-9.6325;-77.74083;;;
982;LA LIBERTAD;27;6;2016;6;SN;LARCO;-8.1397;-79.05818;;;
983;LA LIBERTAD;27;6;2016;6;SN;LARCO;-8.1397;-79.05818;;;
985;LA LIBERTAD;20;7;2016;7;SN;URBANIZACION LOS ROSALES MZC LT18;-8.13232;-79.04105;;;
986;LA LIBERTAD;21;7;2016;7;SN;LOS DIAMANTES Y AGUAYOS;-8.04946;-79.05179;;;
987;LA LIBERTAD;24;7;2016;7;17;FRANSISCO DE ZELA;-8.08448;-79.0015;;;
988;LA LIBERTAD;24;7;2016;7;17;FRANSISCO DE ZELA;-8.08448;-79.0015;;;
989;LA LIBERTAD;24;7;2016;7;17;FRANSISCO DE ZELA;-8.08448;-79.0015;;;
990;LA LIBERTAD;27;7;2016;7;SN;URBANIZACION LA ESMERALDA;-7.400953;-79.571716;;;
991;LA LIBERTAD;27;7;2016;7;SN;URBANIZACION LA ESMERALDA;-7.400953;-79.571716;;;
992;LA LIBERTAD;25;9;2016;9;14;AMERICA NORTE;-8.09512;-79.0209;;;
993;LA LIBERTAD;9;10;2016;10;SN;PUCARA FLORENCIA DE MORA;-8.082058;-79.02366;;;
994;LA LIBERTAD;14;10;2016;10;SN;SN;-9.6325;-77.74083;;;
995;LA LIBERTAD;2;11;2016;11;SN;ZULIMAN Y BOMBAY;-8.14605;-78.17597;;;
997;LA LIBERTAD;11;4;2016;4;6;UNION 680;-13.58333;-74.35487;;;
998;LA LIBERTAD;8;11;2016;11;SN;LAS GARZAS URBANIZACION LOS PINOS;-8.0829;-79.11853;;;
999;LA LIBERTAD;9;11;2016;11;SN;A LA HUACA EL SOL Y LA LUNA MOCHE;-8.14605;-78.17597;;;
1000;LA LIBERTAD;11;11;2016;11;SN;CURVA DEL SUN MOCHE;-8.15066;-79.01187;;;
1001;LA LIBERTAD;9;2;2016;2;SN;FEDERICO VILLARREAL MANZANA A LOTE 02;-8.09575;-79.01283;;;
1002;LA LIBERTAD;15;4;2016;4;2.00E+00;MOCHE FRENTE A PLAZUELA PINILLO;-8.18008;-79.01212;;;
1003;LA LIBERTAD;16;11;2016;11;8;CRISTOBAL LOZANO;-8.1043;-79.00551;;;
1004;LA LIBERTAD;18;11;2016;11;SN;HUANCHACO;-8.079493;-79.120267;;;
1005;LA LIBERTAD;10;12;2016;12;SN;EL MILAGRO;-6.72257;-78.28334;;;
1006;LA LIBERTAD;11;12;2016;12;6;NICOLAS DE PRIEROLA;-8.06537;-79.05556;;;
1007;LA LIBERTAD;11;12;2016;12;5;ZELA;-8.08448;-79.0015;;;
1008;LA LIBERTAD;17;12;2016;12;19;MANSICHE;-8.00421;-78.60455;;;
1010;LA LIBERTAD;15;5;2016;5;SN;SANCHEZ CARRION URBANIZACION LOS PORTALES;-7.90639;-77.91207;;;
1011;LA LIBERTAD;9;3;2016;3;SN;ASENTAMIENTO HUMANO TUPAC AMARU SECTOR II;-7.92975;-79.20609;;;
1012;LA LIBERTAD;16;4;2016;4;SN;METROPOLITANA II URBANIZACION SAN ISIDRO;-7.41903;-79.54475;;;
1014;LA LIBERTAD;14;3;2016;3;1.00E+00;SANCHEZ CARRION 127 SECTOR MANPUESTO;-8.07172;-78.99759;;;
1015;LA LIBERTAD;25;3;2016;3;4;JOSE GALVEZ 476 URBANIZACION CHICAGO;-6.92506;-78.13323;;;
1016;LA LIBERTAD;6;8;2016;8;SN;SECTOR BUENA VISTA;-7.400953;-79.571716;;;
1017;LA LIBERTAD;99;8;2016;8;SN;PANAMERICANA NORTE KM 514;-7.39344;-79.56335;;;
1020;LA LIBERTAD;20;10;2016;10;SN;HUACAQUITO ALTO;-7.17171;-79.48353;;;
1021;LA LIBERTAD;22;10;2016;10;SN;HUANCAQUITO ALTO;-7.17171;-79.48353;;;
1022;LA LIBERTAD;20;11;2016;11;SN;SAN INDELFONSO;-11.25074;-75.69277;;;
1024;LA LIBERTAD;24;4;2016;4;2;VICTOR RAUL;-7.23392;-79.42109;;;
1026;LA LIBERTAD;24;2;2016;2;5;JUAREZ;-8.07498;-79.04336;;;
1027;LA LIBERTAD;7;6;2016;6;SN;SN;-9.6325;-77.74083;;;
1028;LA LIBERTAD;1;9;2016;9;2;RIVAGUERO;-11.82868;-77.06223;;;
1029;LA LIBERTAD;16;5;2016;5;SN;FABRICA LOTE 4 ANEXO ROMA;-7.73687;-79.01226;;;
1030;LA LIBERTAD;12;2;2016;2;SN;TROCHA CARROZABLE MOCOLLOPE;-7.71444;-79.10943;;;
1031;LA LIBERTAD;2;11;2016;11;SN;ANEXO MOCAN;-7.72401;-79.30528;;;
1032;LA LIBERTAD;27;8;2016;8;SN;PACASMAYO;-7.400953;-79.571716;;;
1033;LA LIBERTAD;99;99;2016;99;3;20 DE JUNIO;-8.08349;-79.02449;;;
1034;LA LIBERTAD;99;99;2016;99;3;20 DE JUNIO;-8.08349;-79.02449;;;
1035;LA LIBERTAD;21;1;2016;1;SN;BOLIVIA MZ 9 Y JIRON MEXICO;-7.24061;-79.46959;;;
1039;LA LIBERTAD;20;2;2016;2;SN;PACHACUTEC;-8.06514;-79.07764;;;
1042;LA LIBERTAD;13;3;2016;3;14;JOSE DE LA TORRE UGARTE;-7.34907;-79.45565;;;
1045;LA LIBERTAD;7;3;2016;3;5;21 DE SETIEMBRE;-8.0786;-79.02394;;;
1047;LA LIBERTAD;17;4;2016;4;SN;PROLONGACION PUCARA MERCADOPROGRESO;-11.86833;-77.01126;;;
1049;LA LIBERTAD;25;7;2016;7;SN;AMPLIACION PRIMAVERA II LA ESPERANZA;-8.06536;-79.04518;;;
1050;LA LIBERTAD;6;8;2016;8;SN;LA HERMELINDA PUESTO C298 FLORENCIA DE MORA;-8.08275;-79.0239;;;
1051;LA LIBERTAD;30;5;2016;5;SN;VIRGEN DEL SOCORRO;-8.46589;-78.8685;;;
1052;LA LIBERTAD;12;5;2016;5;SN;DE JUNIO CON 21 SETIEMBRE;-8.08209;-79.02293;;;
1053;LA LIBERTAD;99;7;2016;7;SN;No precisa;-8.18372;-78.99426;;;
1054;LA LIBERTAD;6;7;2016;7;SN;ASENTAMIENTO HUMANO TUPAC AMARU II ETAPA;-7.92975;-79.20609;;;
1055;LA LIBERTAD;6;7;2016;7;SN;ASENTAMIENTO HUMANO TUPAC AMARU II ETAPA;-7.92975;-79.20609;;;
1056;LA LIBERTAD;6;7;2016;7;10;VICTOR RAUL;-7.23392;-79.42109;;;
1061;LA LIBERTAD;6;6;2016;6;SN;CENTRO POBLADO ALTO TRUJILLO 3B;-8.10197;-79.0168;;;
1062;LA LIBERTAD;6;6;2016;6;SN;CENTRO POBLADO ALTO TRUJILLO 3B;-8.10197;-79.0168;;;
1063;LA LIBERTAD;26;6;2016;6;9;JOSE CRESPO SN;-8.08116;-79.00046;;;
1064;LA LIBERTAD;28;6;2016;6;SN;JOSE CASTELO Y VILLALONGA 1900;-8.08242;-79.0367;;;
1066;LA LIBERTAD;27;8;2016;8;SN;VICTOR RAUL;-7.23392;-79.42109;;;
1069;LA LIBERTAD;12;10;2016;10;SN;ASENTAMIENTO HUMANO TUPAC AMARU 3 ETAPA;-8.0643;-79.06863;;;
1073;LA LIBERTAD;22;4;2016;4;14;JOSE CRESPO;-8.08116;-79.00046;;;
1078;LA LIBERTAD;15;1;2016;1;14;PORTUGAL;-8.08019;-78.99955;;;
1079;LA LIBERTAD;12;3;2016;3;SN;CAPAC YUPANQUI Y MAYTA CAPAC SECTOR RIO SECO;-8.07384;-79.07088;;;
1085;LA LIBERTAD;29;8;2016;8;SN;LOS TRES RIOS;-7.15695;-78.45886;;;
1089;LAMBAYEQUE;4;10;2016;10;SN;CALLE ALTO PERU - CHONGOYAPE;-6.73709;-79.63388;;;
1093;LAMBAYEQUE;1;11;2016;11;SN;CENTRO RECREATIVO LA GRANJA - REQUE;-6.86202;-79.81242;;;
1096;LAMBAYEQUE;10;2;2016;2;SN;NO PRECISA;-6.71031;-79.89811;;;
1098;LAMBAYEQUE;99;4;2016;4;SN;No precisa;-6.71031;-79.89811;;;
1099;LAMBAYEQUE;6;2;2016;2;SN;CASERIO EL IMPERIAL OLMOS;-13.06102;-76.35228;;;
1102;LAMBAYEQUE;14;8;2016;8;4;CONROY;-6.88239;-79.87496;;;
1103;LAMBAYEQUE;99;7;2016;7;SN;No precisa;-6.71031;-79.89811;;;
1104;LAMBAYEQUE;99;5;2016;5;SN;No precisa;-6.71031;-79.89811;;;
1105;LAMBAYEQUE;1;7;2016;7;13;SANTA CATALINA;-6.64481;-79.38358;;;
1107;LAMBAYEQUE;15;5;2016;5;SN;CALZADA QUE CONDUCE A MOTUPILLO;-6.70183;-79.90376;;;
1110;LAMBAYEQUE;16;7;2016;7;SN;MZ E LT 1 PJ FERNANDO BELAUNDE TERRY;-6.70143;-79.89865;;;
1111;LAMBAYEQUE;28;8;2016;8;1;MARIANO MELGAR;-16.402751;-71.499441;;;
1112;LAMBAYEQUE;10;3;2016;3;10;LAS AMERICAS PJ JESUS NAZARENO;-6.98707;-79.62895;;;
1116;LAMBAYEQUE;25;12;2016;12;1;LAS ORQUIDEAS PJ MILAGROS DE DIOS;-11.93749;-69.11643;;;
1117;LAMBAYEQUE;25;12;2016;12;1;LAS ORQUIDEAS PJ MILAGROS DE DIOS;-11.93749;-69.11643;;;
1119;LAMBAYEQUE;14;9;2016;9;5;LUIS GONZALES;-6.70514;-79.91541;;;
1121;LAMBAYEQUE;9;6;2016;6;6;HUASCAR;-6.69959;-79.90811;;;
1122;LAMBAYEQUE;9;6;2016;6;6;HUASCAR;-6.69959;-79.90811;;;
1123;LAMBAYEQUE;1;5;2016;5;3;TINTA;-6.71031;-79.89811;;;
1124;LAMBAYEQUE;19;7;2016;7;6;CAHUIDE;-6.64157;-79.7966;;;
1128;LAMBAYEQUE;18;12;2016;12;14;ESPAÑA;-6.87486;-79.86563;;;
1130;LAMBAYEQUE;13;7;2016;7;SN;AUGUSTO B LEGUIA;-6.69856;-79.90652;;;
1132;LAMBAYEQUE;12;3;2016;3;SN;INCAHUASI CASERIO LA TRAPOSA BATANGRANDE;-6.13637;-79.36156;;;
1133;LAMBAYEQUE;17;4;2016;4;SN;REAL CPM TRANCA FANUPE;-6.6363;-79.7926;;;
1134;LAMBAYEQUE;10;3;2016;3;SN;CUBA CPM LA UNION;-5.40761;-80.74201;;;
1137;LAMBAYEQUE;20;6;2016;6;SN;CARROZABLE SN SECTOR PATAPON;-6.73709;-79.63388;;;
1138;LAMBAYEQUE;20;6;2016;6;SN;CARROZABLE SN SECTOR PATAPON;-6.73709;-79.63388;;;
1140;LAMBAYEQUE;6;2;2016;2;SN;SAN PEDRO Y SAN ANTONIO DEL PJ NUEVO SAN LORENZO;-13.40483;-76.13862;;;
1142;LAMBAYEQUE;17;4;2016;4;SN;UPIS MIRAFLORES;-6.70786;-79.89776;;;
1148;LIMA PROVINCIAS 2/;3;10;2016;10;SN;GRAU Y SOCABAYA- BARRANCA;-10.626355;-77.729167;;;
1149;LIMA PROVINCIAS 2/;29;12;2016;12;SN;HOSPITAL DE APOYO BARRANCA;-10.6733;-77.62667;;;
1150;LIMA PROVINCIAS 2/;10;10;2016;10;SN;BALANZA MALBAROSA CENTRO POBLADO SANTA CATALINA;-12.18617;-77.00301;;;
1151;LIMA PROVINCIAS 2/;25;4;2016;4;SN;COLEGIO DEL AHH BUENA VISTA;-11.9021;-77.02851;;;
1153;LIMA PROVINCIAS 2/;21;10;2016;10;1;SAN MARTIN;-11.99464;-77.10435;;;
1154;LIMA PROVINCIAS 2/;23;12;2016;12;SN;AREQUIPA Y SAN MARTIN;-16.4446;-71.51002;;;
1155;LIMA PROVINCIAS 2/;2;3;2016;3;SN;HOSPITAL DE BARRANCA;-10.6733;-77.62667;;;
1156;LIMA PROVINCIAS 2/;12;11;2016;11;SN;CALLE 28 JULIO Y CALLE COCHARCAS;-12.0641;-77.03607;;;
